order_id,actual_delivery_date,late_delivery,delay_days,partial_delivery,cancelled,delay_reason
4156,2025-06-15,1,1,0,0,none
4157,2025-07-07,1,2,0,0,none
4158,2025-06-30,1,2,0,0,none
4159,2025-06-21,0,0,0,0,none
4160,2025-06-22,1,1,1,0,none
4161,2025-06-26,1,1,0,0,none
4162,2025-07-02,1,1,0,0,none
4163,2025-06-29,1,1,0,0,none
4164,2025-07-08,0,-2,0,0,none
4165,2025-07-05,1,2,0,0,none
4166,2025-06-21,0,0,0,0,none
4167,2025-06-29,1,2,0,0,none
4168,2025-06-19,0,-1,0,0,none
4169,2025-06-25,0,-1,0,0,none
4170,2025-07-11,1,2,0,0,weather
4171,2025-06-28,1,2,0,0,weather
4172,2025-07-04,0,-2,0,0,none
4173,2025-06-14,0,-2,0,0,none
4174,2025-07-11,1,3,0,0,none
4175,2025-06-20,1,1,0,0,none
4176,2025-06-17,1,1,0,0,none
4177,2025-06-19,0,-1,0,0,none
4178,2025-07-16,1,1,0,0,none
4179,2025-06-28,1,1,0,0,none
4180,2025-06-26,0,-1,0,0,none
4181,2025-07-06,1,2,0,0,none
4182,2025-06-28,0,0,0,0,none
4183,2025-07-12,1,2,0,0,none
4184,2025-07-14,0,-1,0,0,none
4185,2025-07-03,0,-1,0,0,none
4186,2025-07-07,1,1,0,0,none
4187,2025-07-17,1,2,0,0,none
4188,2025-07-08,1,3,0,0,none
4189,2025-07-14,0,-2,0,0,none
4190,2025-07-05,1,2,0,0,none
4191,2025-06-17,0,-1,0,0,none
4192,2025-07-10,1,1,0,0,none
4193,2025-06-30,0,0,0,0,none
4194,2025-07-17,1,1,0,0,weather
4195,2025-06-24,0,-1,0,0,none
4196,2025-06-19,1,1,0,0,none
4197,2025-06-21,0,0,0,0,none
4198,2025-06-25,1,1,0,0,weather
4199,2025-07-01,0,0,0,0,none
4200,2025-06-28,1,2,0,0,none
4201,2025-07-05,1,2,0,0,weather
4202,2025-07-04,0,-1,0,0,none
4203,2025-06-30,1,2,0,0,weather
4204,2025-06-29,1,2,0,0,none
4205,2025-07-15,1,2,0,0,none
4206,2025-06-30,0,0,0,0,none
4207,2025-07-15,0,-3,0,0,none
4208,2025-07-04,1,2,0,0,none
4209,2025-07-09,1,2,1,0,weather
4210,2025-07-02,1,3,0,0,none
4211,2025-06-30,0,0,0,0,none
4212,2025-07-02,1,1,0,0,weather
4213,2025-07-17,1,3,0,0,none
4214,2025-06-24,0,-1,0,0,none
4215,2025-07-04,0,-3,0,0,none
4216,2025-07-09,1,1,0,0,none
4217,2025-07-10,0,-1,0,0,none
4218,2025-07-02,0,-2,0,0,none
4219,2025-06-27,1,1,0,0,none
4220,2025-07-04,0,0,0,0,none
4221,2025-06-24,1,1,0,0,none
4222,2025-07-03,1,1,0,0,weather
4223,2025-07-08,0,0,0,0,none
4224,2025-07-16,0,-1,0,0,none
4225,2025-07-08,1,2,0,0,none
4226,2025-07-06,0,0,0,0,none
4227,2025-07-08,1,3,0,0,none
4228,2025-07-10,0,0,0,0,none
4229,2025-07-19,0,-3,0,0,none
4230,2025-07-02,0,-1,0,0,none
4231,2025-07-04,1,1,0,0,none
4232,2025-07-05,0,0,0,0,none
4233,2025-07-04,0,-3,0,0,none
4234,2025-06-29,0,0,0,0,none
4235,2025-06-24,1,1,0,0,none
4236,2025-07-20,0,-1,0,0,none
4237,2025-07-24,0,0,0,0,none
4238,2025-07-04,1,1,0,0,none
4239,2025-06-27,1,1,0,0,weather
4240,2025-07-10,0,0,0,0,none
4241,2025-07-12,1,2,0,0,weather
4242,2025-07-08,1,2,0,0,none
4243,2025-07-07,0,-2,0,0,none
4244,2025-07-05,1,3,0,0,weather
4245,2025-06-28,0,0,0,0,none
4246,2025-07-11,0,-1,0,0,none
4247,2025-07-01,1,2,0,0,weather
4248,2025-07-27,1,2,0,0,none
4249,2025-07-10,0,-1,0,0,none
4250,2025-06-24,0,-1,0,0,none
4251,2025-07-11,1,1,0,0,none
4252,2025-07-04,0,0,0,0,none
4253,2025-07-05,1,1,0,0,none
4254,2025-07-18,0,0,0,0,none
4255,2025-07-13,0,-1,0,0,none
4256,2025-07-03,0,-1,0,0,none
4257,2025-07-14,0,0,0,0,none
4258,2025-07-07,1,1,0,0,none
4259,2025-06-30,1,1,0,0,none
4260,2025-07-10,1,1,0,0,none
4261,2025-07-01,0,0,0,0,none
4262,2025-07-17,0,0,0,0,none
4263,2025-07-09,1,1,0,0,none
4264,2025-07-02,0,0,0,0,none
4265,2025-07-15,0,-2,0,0,none
4266,2025-07-19,0,-3,0,0,none
4267,2025-07-08,1,2,0,0,none
4268,2025-06-29,1,2,0,0,weather
4269,2025-07-23,0,0,0,0,none
4270,2025-07-09,1,1,0,0,none
4271,2025-07-16,1,1,0,0,none
4272,2025-07-09,1,1,0,0,weather
4273,2025-07-25,1,2,0,0,none
4274,2025-07-14,0,-1,0,0,none
4275,2025-06-27,0,0,0,0,none
4276,2025-07-23,0,-1,0,0,none
4277,2025-07-07,0,-2,0,0,none
4278,2025-07-15,1,3,1,0,weather
4279,2025-07-13,1,2,0,0,none
4280,2025-07-07,1,1,0,0,weather
4281,2025-07-13,0,-1,0,0,none
4282,2025-07-20,1,1,0,0,none
4283,2025-07-14,1,1,0,0,none
4284,2025-07-13,0,0,0,0,none
4285,2025-07-29,1,2,0,0,none
4286,2025-07-10,0,-1,0,0,none
4287,2025-07-17,0,0,0,0,none
4288,2025-07-12,0,0,0,0,none
4289,2025-06-29,0,-1,0,0,none
4290,2025-07-31,1,3,0,0,none
4291,2025-07-30,1,3,0,0,weather
4292,2025-07-15,1,3,0,0,none
4293,2025-07-11,1,2,0,0,none
4294,2025-07-24,1,3,0,0,none
4295,2025-07-28,0,-2,0,0,none
4296,2025-08-01,1,1,0,0,none
4297,2025-07-19,0,0,0,0,none
4298,2025-07-22,1,1,0,0,none
4299,2025-07-15,0,-2,0,0,none
4300,2025-07-03,1,2,0,0,none
4301,2025-07-15,0,-1,0,0,none
4302,2025-07-06,1,2,0,0,none
4303,2025-07-13,1,2,0,0,none
4304,2025-07-15,1,1,0,0,none
4305,2025-07-22,0,0,0,0,none
4306,2025-07-20,1,1,0,0,none
4307,2025-07-03,1,1,0,0,none
